id,game,name,lane,slot,type,rarity,tier,cost,phrase,description,flavor,keywords,scale_by,damage,damage_multiplier,damage_type,stat_contribution,block,card_draw,self_damage,status_effects_applied,summon,feed_key,mechanics,modifier_kind,raw_json
jv2-i-trace-orbit,Witch Mountain Bridge,"If you trace the orbit,",jnsq,intro,word,common,1,0,"If you trace the orbit,",+2 jnsq,"Orbit being a verb, in the right dialect.",mystical|theatrical,,,,,2,,,,,,,,,"{""id"":""jv2-i-trace-orbit"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""If you trace the orbit,"",""tags"":[""mystical"",""theatrical""],""stats"":{""jnsq"":2},""flavor"":""Orbit being a verb, in the right dialect.""}"
jv2-i-not-saying-lentils,Witch Mountain Bridge,"Now I'm not saying it was the lentils,",jnsq,intro,word,common,1,0,"Now I'm not saying it was the lentils,",+2 jnsq. Draw 1,But.,conspiratorial|absurd,,,,,2,,1,,,,,,,"{""id"":""jv2-i-not-saying-lentils"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""Now I'm not saying it was the lentils,"",""tags"":[""conspiratorial"",""absurd""],""stats"":{""jnsq"":2},""effects"":{""draw"":1},""flavor"":""But.""}"
jv2-i-between-you-void,Witch Mountain Bridge,"Between you and the void,",jnsq,intro,word,common,1,0,"Between you and the void,",+2 jnsq,Two parties. One participant.,mystical|theatrical,,,,,2,,,,,,,,,"{""id"":""jv2-i-between-you-void"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""Between you and the void,"",""tags"":[""mystical"",""theatrical""],""stats"":{""jnsq"":2},""flavor"":""Two parties. One participant.""}"
jv2-i-morning-side,Witch Mountain Bridge,"On the morning side of yesterday,",jnsq,intro,word,common,1,0,"On the morning side of yesterday,",+2 jnsq,"Yesterday has, on inspection, sides. This is the one.",chaotic|mystical,,,,,2,,,,,,,,,"{""id"":""jv2-i-morning-side"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""On the morning side of yesterday,"",""tags"":[""chaotic"",""mystical""],""stats"":{""jnsq"":2},""flavor"":""Yesterday has, on inspection, sides. This is the one.""}"
jv2-i-birds-arent-real,Witch Mountain Bridge,"If we agree that birds aren't real,",jnsq,intro,word,common,1,0,"If we agree that birds aren't real,",+2 jnsq,The if is the only honest part.,conspiratorial|absurd,,,,,2,,,,,,,,,"{""id"":""jv2-i-birds-arent-real"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""If we agree that birds aren't real,"",""tags"":[""conspiratorial"",""absurd""],""stats"":{""jnsq"":2},""flavor"":""The if is the only honest part.""}"
jv2-i-cat-standards,Witch Mountain Bridge,"By the standards of the cat,",jnsq,intro,word,common,1,0,"By the standards of the cat,",+2 jnsq,"The cat has standards. The cat has, in fact, only standards.",mystical|absurd,,,,,2,,,,,,,,,"{""id"":""jv2-i-cat-standards"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""By the standards of the cat,"",""tags"":[""mystical"",""absurd""],""stats"":{""jnsq"":2},""flavor"":""The cat has standards. The cat has, in fact, only standards.""}"
jv2-i-certain-angle,Witch Mountain Bridge,"From a certain angle,",jnsq,intro,word,common,1,0,"From a certain angle,",+2 jnsq,"Angles are involved. Geometry, for once, agrees.",theatrical|chaotic,,,,,2,,,,,,,,,"{""id"":""jv2-i-certain-angle"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""From a certain angle,"",""tags"":[""theatrical"",""chaotic""],""stats"":{""jnsq"":2},""flavor"":""Angles are involved. Geometry, for once, agrees.""}"
jv2-i-backwards-keyhole,Witch Mountain Bridge,"Backwards through the keyhole,",jnsq,intro,word,common,1,0,"Backwards through the keyhole,",+2 jnsq,Forwards being the way ordinary people go.,theatrical|absurd,,,,,2,,,,,,,,,"{""id"":""jv2-i-backwards-keyhole"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""Backwards through the keyhole,"",""tags"":[""theatrical"",""absurd""],""stats"":{""jnsq"":2},""flavor"":""Forwards being the way ordinary people go.""}"
jv2-i-walk-with-me,Witch Mountain Bridge,Walk with me on this:,jnsq,intro,word,common,1,0,Walk with me on this:,+2 jnsq. Block 2,"Walking being, here, a metaphor for staying very still.",conspiratorial|theatrical,,,,,2,2,,,,,,,,"{""id"":""jv2-i-walk-with-me"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""Walk with me on this:"",""tags"":[""conspiratorial"",""theatrical""],""stats"":{""jnsq"":2},""effects"":{""block"":2},""flavor"":""Walking being, here, a metaphor for staying very still.""}"
jv2-i-seventh-nothing,Witch Mountain Bridge,"It is, of course, the seventh of nothing,",jnsq,intro,word,uncommon,2,1,"It is, of course, the seventh of nothing,",+3 jnsq,The of course doing most of the heavy lifting.,mystical|absurd,,,,,3,,,,,,,,,"{""id"":""jv2-i-seventh-nothing"",""slot"":""intro"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""It is, of course, the seventh of nothing,"",""tags"":[""mystical"",""absurd""],""stats"":{""jnsq"":3},""flavor"":""The of course doing most of the heavy lifting.""}"
jv2-i-momentary-tangent,Witch Mountain Bridge,"If you'd permit me a momentary tangent and a hat,",jnsq,intro,word,uncommon,2,1,"If you'd permit me a momentary tangent and a hat,",+3 jnsq,The hat will come later. Or earlier. Recently.,theatrical|chaotic,,,,,3,,,,,,,,,"{""id"":""jv2-i-momentary-tangent"",""slot"":""intro"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""If you'd permit me a momentary tangent and a hat,"",""tags"":[""theatrical"",""chaotic""],""stats"":{""jnsq"":3},""flavor"":""The hat will come later. Or earlier. Recently.""}"
jv2-i-read-in-dream,Witch Mountain Bridge,"I read this in a dream and I'm pretty sure it counts,",jnsq,intro,word,uncommon,2,1,"I read this in a dream and I'm pretty sure it counts,",+3 jnsq,The dream had footnotes. The footnotes had footnotes. It was a thorough dream.,conspiratorial|mystical,,,,,3,,,,,,,,,"{""id"":""jv2-i-read-in-dream"",""slot"":""intro"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""I read this in a dream and I'm pretty sure it counts,"",""tags"":[""conspiratorial"",""mystical""],""stats"":{""jnsq"":3},""flavor"":""The dream had footnotes. The footnotes had footnotes. It was a thorough dream.""}"
jv2-i-horse-knows,Witch Mountain Bridge,"Now imagine, if you will, a horse that knows it's a horse,",jnsq,intro,word,uncommon,2,1,"Now imagine, if you will, a horse that knows it's a horse,",+3 jnsq,The horse is incidental. The knowing is the verb.,theatrical|absurd,,,,,3,,,,,,,,,"{""id"":""jv2-i-horse-knows"",""slot"":""intro"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""Now imagine, if you will, a horse that knows it's a horse,"",""tags"":[""theatrical"",""absurd""],""stats"":{""jnsq"":3},""flavor"":""The horse is incidental. The knowing is the verb.""}"
jv2-i-dont-ask-how-i-know,Witch Mountain Bridge,Look — and don't ask me how I know this —,jnsq,intro,word,uncommon,2,1,Look — and don't ask me how I know this —,+3 jnsq,"The answer to how is, often, the lentils. We don't discuss the lentils.",conspiratorial|theatrical,,,,,3,,,,,,,,,"{""id"":""jv2-i-dont-ask-how-i-know"",""slot"":""intro"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""Look — and don't ask me how I know this —"",""tags"":[""conspiratorial"",""theatrical""],""stats"":{""jnsq"":3},""flavor"":""The answer to how is, often, the lentils. We don't discuss the lentils.""}"
jv2-i-three-tuesdays-locally,Witch Mountain Bridge,"Three Tuesdays ago, but only locally,",jnsq,intro,word,uncommon,2,1,"Three Tuesdays ago, but only locally,",+3 jnsq,"The locally is doing all the work. Globally, no Tuesdays.",chaotic|mystical,,,,,3,,,,,,,,,"{""id"":""jv2-i-three-tuesdays-locally"",""slot"":""intro"",""tier"":2,""rarity"":""uncommon"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""Three Tuesdays ago, but only locally,"",""tags"":[""chaotic"",""mystical""],""stats"":{""jnsq"":3},""flavor"":""The locally is doing all the work. Globally, no Tuesdays.""}"
jv2-i-kitchen-sacred,Witch Mountain Bridge,"By the slow rotation of the kitchen, which is sacred,",jnsq,intro,word,rare,3,1,"By the slow rotation of the kitchen, which is sacred,",+4 jnsq,The kitchen has been rotating since you arrived. Slowly. Nobody else noticed.,mystical|conspiratorial|theatrical,,,,,4,,,,,,,,,"{""id"":""jv2-i-kitchen-sacred"",""slot"":""intro"",""tier"":3,""rarity"":""rare"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""By the slow rotation of the kitchen, which is sacred,"",""tags"":[""mystical"",""conspiratorial"",""theatrical""],""stats"":{""jnsq"":4},""flavor"":""The kitchen has been rotating since you arrived. Slowly. Nobody else noticed.""}"
jv2-i-moon-disagrees,Witch Mountain Bridge,"And here's the part where the moon usually disagrees with me, but —",jnsq,intro,word,rare,3,1,"And here's the part where the moon usually disagrees with me, but —",+4 jnsq,"The moon has, today, been overruled.",mystical|theatrical,,,,,4,,,,,,,,,"{""id"":""jv2-i-moon-disagrees"",""slot"":""intro"",""tier"":3,""rarity"":""rare"",""lane"":""jnsq"",""cost"":1,""type"":""word"",""phrase"":""And here's the part where the moon usually disagrees with me, but —"",""tags"":[""mystical"",""theatrical""],""stats"":{""jnsq"":4},""flavor"":""The moon has, today, been overruled.""}"
jv2-i-feeling-about-this,Witch Mountain Bridge,I have a feeling about this —,jnsq,intro,word,common,1,0,I have a feeling about this —,"If chaos roll lands 1 or 2 on this cast, reroll once.",The feeling is mostly right. Mostly.,conspiratorial|mystical,,,,,2,,,,,,,diceReroll,,"{""id"":""jv2-i-feeling-about-this"",""slot"":""intro"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""I have a feeling about this —"",""tags"":[""conspiratorial"",""mystical""],""stats"":{""jnsq"":2},""diceReroll"":{""onResults"":[1,2]},""desc"":""If chaos roll lands 1 or 2 on this cast, reroll once."",""flavor"":""The feeling is mostly right. Mostly.""}"
jv2-s-your-aura,Witch Mountain Bridge,your aura,jnsq,subject,word,basic,1,0,your aura,+1 jnsq,The aura is doing things. We will discuss what.,mystical,,,,,1,,,,,,,,,"{""id"":""jv2-s-your-aura"",""slot"":""subject"",""tier"":1,""rarity"":""basic"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""your aura"",""tags"":[""mystical""],""stats"":{""jnsq"":1},""flavor"":""The aura is doing things. We will discuss what.""}"
jv2-s-the-moon,Witch Mountain Bridge,the moon,jnsq,subject,word,basic,1,0,the moon,+1 jnsq,The moon is involved. The moon is always involved.,mystical|theatrical,,,,,1,,,,,,,,,"{""id"":""jv2-s-the-moon"",""slot"":""subject"",""tier"":1,""rarity"":""basic"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""the moon"",""tags"":[""mystical"",""theatrical""],""stats"":{""jnsq"":1},""flavor"":""The moon is involved. The moon is always involved.""}"
jv2-s-this-afternoon,Witch Mountain Bridge,this whole afternoon,jnsq,subject,word,basic,1,0,this whole afternoon,+1 jnsq,"Afternoons being, in jnsq, structurally suspect.",chaotic,,,,,1,,,,,,,,,"{""id"":""jv2-s-this-afternoon"",""slot"":""subject"",""tier"":1,""rarity"":""basic"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""this whole afternoon"",""tags"":[""chaotic""],""stats"":{""jnsq"":1},""flavor"":""Afternoons being, in jnsq, structurally suspect.""}"
jv2-s-the-rug,Witch Mountain Bridge,the rug,jnsq,subject,word,basic,1,0,the rug,+1 jnsq. Block 2,The rug knows what it did.,absurd|theatrical,,,,,1,2,,,,,,,,"{""id"":""jv2-s-the-rug"",""slot"":""subject"",""tier"":1,""rarity"":""basic"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""the rug"",""tags"":[""absurd"",""theatrical""],""stats"":{""jnsq"":1},""effects"":{""block"":2},""flavor"":""The rug knows what it did.""}"
jv2-s-the-situation,Witch Mountain Bridge,the situation,jnsq,subject,word,basic,1,0,the situation,+1 jnsq,Said with the gravity of a man who reads paint labels.,conspiratorial|theatrical,,,,,1,,,,,,,,,"{""id"":""jv2-s-the-situation"",""slot"":""subject"",""tier"":1,""rarity"":""basic"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""the situation"",""tags"":[""conspiratorial"",""theatrical""],""stats"":{""jnsq"":1},""flavor"":""Said with the gravity of a man who reads paint labels.""}"
jv2-s-third-cousin,Witch Mountain Bridge,the third cousin of your argument,jnsq,subject,word,common,1,0,the third cousin of your argument,+2 jnsq,Family resemblance is light. The reasoning was at a different wedding.,chaotic|conspiratorial,,,,,2,,,,,,,,,"{""id"":""jv2-s-third-cousin"",""slot"":""subject"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""the third cousin of your argument"",""tags"":[""chaotic"",""conspiratorial""],""stats"":{""jnsq"":2},""flavor"":""Family resemblance is light. The reasoning was at a different wedding.""}"
jv2-s-your-timing,Witch Mountain Bridge,your timing,jnsq,subject,word,common,1,0,your timing,+2 jnsq,Timing being a measurement only loosely related to clocks.,mystical|theatrical,,,,,2,,,,,,,,,"{""id"":""jv2-s-your-timing"",""slot"":""subject"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""your timing"",""tags"":[""mystical"",""theatrical""],""stats"":{""jnsq"":2},""flavor"":""Timing being a measurement only loosely related to clocks.""}"
jv2-s-the-calendar,Witch Mountain Bridge,the calendar,jnsq,subject,word,common,1,0,the calendar,+2 jnsq,The calendar has opinions. They are not your opinions.,mystical|absurd,,,,,2,,,,,,,,,"{""id"":""jv2-s-the-calendar"",""slot"":""subject"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""the calendar"",""tags"":[""mystical"",""absurd""],""stats"":{""jnsq"":2},""flavor"":""The calendar has opinions. They are not your opinions.""}"
jv2-s-face-that-lies,Witch Mountain Bridge,the part of your face that lies,jnsq,subject,word,common,1,0,the part of your face that lies,+2 jnsq,That part. The other parts may be considered later.,theatrical|absurd,,,,,2,,,,,,,,,"{""id"":""jv2-s-face-that-lies"",""slot"":""subject"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""the part of your face that lies"",""tags"":[""theatrical"",""absurd""],""stats"":{""jnsq"":2},""flavor"":""That part. The other parts may be considered later.""}"
jv2-s-this-month-concept,Witch Mountain Bridge,"this entire month, as a concept",jnsq,subject,word,common,1,0,"this entire month, as a concept",+2 jnsq,Concepts being negotiable. Months less so. The combination: unstable.,mystical|theatrical,,,,,2,,,,,,,,,"{""id"":""jv2-s-this-month-concept"",""slot"":""subject"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""this entire month, as a concept"",""tags"":[""mystical"",""theatrical""],""stats"":{""jnsq"":2},""flavor"":""Concepts being negotiable. Months less so. The combination: unstable.""}"
jv2-s-small-mistakes-shadow,Witch Mountain Bridge,the small mistakes your shadow keeps making,jnsq,subject,word,common,1,0,the small mistakes your shadow keeps making,+2 jnsq,Your shadow has been busy. We've been keeping track.,mystical|conspiratorial,,,,,2,,,,,,,,,"{""id"":""jv2-s-small-mistakes-shadow"",""slot"":""subject"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""the small mistakes your shadow keeps making"",""tags"":[""mystical"",""conspiratorial""],""stats"":{""jnsq"":2},""flavor"":""Your shadow has been busy. We've been keeping track.""}"
jv2-s-ambient-noise,Witch Mountain Bridge,the ambient noise you've been generating,jnsq,subject,word,common,1,0,the ambient noise you've been generating,+2 jnsq,Generating being a verb of involuntary production.,theatrical,,,,,2,,,,,,,,,"{""id"":""jv2-s-ambient-noise"",""slot"":""subject"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""the ambient noise you've been generating"",""tags"":[""theatrical""],""stats"":{""jnsq"":2},""flavor"":""Generating being a verb of involuntary production.""}"
jv2-s-hands-admitting,Witch Mountain Bridge,what your hands have been admitting,jnsq,subject,word,common,1,0,what your hands have been admitting,+2 jnsq,"The hands have, in private, said too much.",conspiratorial|mystical,,,,,2,,,,,,,,,"{""id"":""jv2-s-hands-admitting"",""slot"":""subject"",""tier"":1,""rarity"":""common"",""lane"":""jnsq"",""cost"":0,""type"":""word"",""phrase"":""what your hands have been admitting"",""tags"":[""conspiratorial"",""mystical""],""stats"":{""jnsq"":2},""flavor"":""The hands have, in private, said too much.""}"
